========	=========	======	=======	=======	========	=======	======	======	=======	=======	=========	=======	=======	========	=======	========
Date	Time	Temp	SpCond	Cond	Resist	TDS	Sal	DOsat	DO	DOchrg	Press	Depth	pH	pH	Orp	Battery
m/d/y	hh:mm:ss	C	mS/cm	uS/cm	Ohm*cm	g/L	ppt	%	mg/L		psia	feet		mV	mV	volts
--------	---------	------	-------	-------	--------	-------	------	------	-------	-------	---------	-------	-------	--------	-------	--------
11/7/2019	13:45:40	7.43	0.275	183	5475.71	0.179	0.13	105.2	12.63	37.5	15.507	2.328	8.13	-60.1	207.7	6.1
11/7/2019	14:00:40	7.43	0.274	182	5490.73	0.178	0.13	106.4	12.77	38.7	15.499	2.308	8.06	-56.4	217.3	6
11/7/2019	14:15:40	7.42	0.273	182	5508.5	0.178	0.13	107.1	12.85	37.5	15.503	2.319	8.04	-55.3	222.8	6.1
11/7/2019	14:30:40	7.43	0.273	181	5514.18	0.177	0.13	107.1	12.86	38.7	15.511	2.338	8.03	-55	226.3	6
11/7/2019	14:45:40	7.43	0.273	181	5509.89	0.178	0.13	107.5	12.9	37.5	15.51	2.336	8.03	-55.1	228.8	6.1
11/7/2019	15:00:40	7.42	0.273	181	5513.83	0.177	0.13	107.6	12.91	38.7	15.512	2.339	8.04	-55.2	230.5	6.1
11/7/2019	15:15:40	7.42	0.273	182	5507.46	0.178	0.13	107.4	12.89	37.5	15.513	2.343	8.04	-55.3	231.8	6.1
11/7/2019	15:30:40	7.41	0.274	182	5505.03	0.178	0.13	107.3	12.89	38.7	15.518	2.353	8.04	-55.5	232.8	6.1
11/7/2019	15:45:40	7.42	0.274	182	5494.41	0.178	0.13	107.5	12.91	38.7	15.518	2.354	8.04	-55.6	233.4	6.1
11/7/2019	16:00:40	7.41	0.274	182	5492.69	0.178	0.13	107.6	12.92	38.7	15.52	2.358	8.04	-55.7	234.1	6.1
11/7/2019	16:15:40	7.41	0.275	182	5486.71	0.178	0.13	107.4	12.89	37.5	15.503	2.318	8.05	-55.8	234.6	6
11/7/2019	16:30:40	7.41	0.275	183	5471.93	0.179	0.13	107.4	12.9	37.5	15.507	2.329	8.05	-55.8	235	6.1
11/7/2019	16:45:40	7.38	0.275	183	5477.08	0.179	0.13	107.4	12.9	37.5	15.507	2.329	8.05	-55.8	235.5	6
11/7/2019	17:00:40	7.38	0.275	182	5480.06	0.179	0.13	107.3	12.89	38.7	15.509	2.332	8.05	-55.8	235.8	6.1
11/7/2019	17:15:40	7.37	0.275	182	5489.47	0.179	0.13	107.3	12.89	37.5	15.509	2.332	8.05	-56	236	6
11/7/2019	17:30:40	7.36	0.275	183	5477.77	0.179	0.13	107.2	12.89	38.7	15.511	2.339	8.05	-56.1	236.2	6
11/7/2019	17:45:40	7.36	0.275	182	5481.43	0.179	0.13	107.1	12.87	38.7	15.514	2.344	8.05	-56.2	236.3	6.1
11/7/2019	18:00:40	7.34	0.276	183	5473.53	0.179	0.13	107.2	12.89	37.5	15.513	2.343	8.06	-56.3	236.5	6
11/7/2019	18:15:40	7.33	0.276	183	5475.71	0.179	0.13	107	12.88	37.5	15.52	2.357	8.06	-56.3	236.7	6
11/7/2019	18:30:40	7.3	0.275	182	5486.13	0.179	0.13	106.9	12.87	37.5	15.52	2.357	8.06	-56.5	236.9	6
11/7/2019	18:45:40	7.31	0.275	182	5485.45	0.179	0.13	107	12.88	38.7	15.521	2.359	8.06	-56.7	236.8	6.1
11/7/2019	19:00:40	7.31	0.276	182	5481.89	0.179	0.13	106.9	12.86	37.5	15.522	2.362	8.07	-56.9	236.9	6
11/7/2019	19:15:40	7.28	0.275	182	5487.97	0.179	0.13	106.9	12.88	38.7	15.525	2.369	8.07	-57	237.1	6
11/7/2019	19:30:40	7.3	0.276	182	5479.94	0.179	0.13	106.8	12.86	37.5	15.527	2.375	8.07	-57.3	236.9	6
11/7/2019	19:45:40	7.28	0.276	182	5483.5	0.179	0.13	106.9	12.87	38.7	15.525	2.369	8.07	-57.3	237.1	6
11/7/2019	20:00:40	7.29	0.276	182	5479.71	0.179	0.13	106.4	12.81	38.7	15.529	2.378	8.07	-57.1	237.2	6
11/7/2019	20:15:40	7.29	0.277	183	5464.75	0.18	0.13	106.4	12.82	37.5	15.529	2.379	8.07	-57.2	237.2	6
11/7/2019	20:30:40	7.27	0.277	183	5466.23	0.18	0.13	106.3	12.81	38.7	15.528	2.377	8.07	-57.2	237.2	6.1
11/7/2019	20:45:40	7.26	0.277	183	5463.04	0.18	0.13	106.3	12.81	38.7	15.528	2.377	8.07	-57.2	237.2	6
11/7/2019	21:00:40	7.27	0.277	183	5453.61	0.18	0.13	106.3	12.81	37.5	15.53	2.381	8.08	-57.3	237.2	6
11/7/2019	21:15:40	7.27	0.277	184	5448.96	0.18	0.13	106.3	12.81	38.7	15.53	2.38	8.07	-57.1	237.4	6
11/7/2019	21:30:40	7.26	0.277	183	5458.72	0.18	0.13	105.9	12.76	38.7	15.529	2.378	8.07	-57.1	237.4	6
11/7/2019	21:45:40	7.26	0.277	183	5455.99	0.18	0.13	106.2	12.81	37.5	15.53	2.381	8.07	-57.1	237.3	6
11/7/2019	22:00:40	7.25	0.277	183	5456.56	0.18	0.13	106.2	12.81	38.7	15.53	2.381	8.08	-57.3	237.4	6
11/7/2019	22:15:40	7.22	0.278	183	5454.85	0.18	0.13	106.3	12.82	38.7	15.53	2.38	8.08	-57.3	237.5	6
11/7/2019	22:30:40	7.23	0.277	183	5459.85	0.18	0.13	106.3	12.81	37.5	15.529	2.379	8.08	-57.3	237.5	6
11/7/2019	22:45:40	7.2	0.277	183	5461.79	0.18	0.13	106	12.79	38.7	15.527	2.374	8.08	-57.3	237.5	6
11/7/2019	23:00:40	7.2	0.277	183	5466.46	0.18	0.13	106.2	12.82	37.5	15.525	2.37	8.08	-57.3	237.7	6
11/7/2019	23:15:40	7.21	0.277	183	5460.42	0.18	0.13	106	12.8	38.7	15.522	2.362	8.08	-57.4	237.6	6
11/7/2019	23:30:40	7.18	0.278	183	5457.35	0.181	0.13	106.1	12.81	37.5	15.52	2.358	8.08	-57.4	237.7	6
11/7/2019	23:45:40	7.19	0.278	184	5449.3	0.181	0.13	106.1	12.81	37.5	15.513	2.343	8.08	-57.4	237.7	6
11/8/2019	0:00:40	7.19	0.279	184	5435.74	0.181	0.13	106.1	12.81	37.5	15.509	2.333	8.08	-57.4	237.7	6
11/8/2019	0:15:40	7.17	0.278	184	5447.49	0.181	0.13	106	12.81	37.5	15.511	2.337	8.08	-57.4	237.9	6
11/8/2019	0:30:40	7.16	0.278	184	5447.49	0.181	0.13	105.9	12.79	37.5	15.51	2.335	8.08	-57.4	237.9	6
11/8/2019	0:45:40	7.1	0.278	183	5460.08	0.181	0.13	105.7	12.79	37.5	15.513	2.341	8.08	-57.3	238	6
11/8/2019	1:00:40	7.12	0.278	183	5453.61	0.181	0.13	105.5	12.76	38.7	15.512	2.34	8.07	-57.3	237.9	6
11/8/2019	1:15:40	7.12	0.279	183	5451.11	0.181	0.13	105.5	12.76	37.5	15.504	2.32	8.07	-57.2	237.9	6
11/8/2019	1:30:40	7.13	0.279	184	5444.66	0.181	0.13	105.7	12.78	38.7	15.502	2.318	8.08	-57.4	237.8	6
11/8/2019	1:45:40	7.12	0.279	184	5448.96	0.181	0.13	105.8	12.79	38.7	15.505	2.323	8.08	-57.3	237.9	6
11/8/2019	2:00:40	7.1	0.279	183	5454.29	0.181	0.13	105.5	12.77	37.5	15.505	2.324	8.08	-57.3	237.9	6
11/8/2019	2:15:40	7.09	0.279	184	5441.16	0.182	0.13	105.4	12.76	37.5	15.504	2.321	8.07	-57.2	238.1	6
11/8/2019	2:30:40	7.07	0.279	183	5453.61	0.181	0.13	105.5	12.77	37.5	15.503	2.319	8.08	-57.3	238.1	6
11/8/2019	2:45:40	7.07	0.279	184	5447.94	0.181	0.13	105.8	12.81	37.5	15.503	2.318	8.08	-57.4	238.1	6
11/8/2019	3:00:40	7.06	0.279	183	5450.77	0.181	0.13	105.6	12.79	37.5	15.503	2.319	8.07	-57.2	238.2	6
11/8/2019	3:15:40	7.06	0.279	183	5460.76	0.181	0.13	105.7	12.8	37.5	15.503	2.318	8.07	-57.2	238.2	6
11/8/2019	3:30:40	7.06	0.279	184	5447.94	0.181	0.13	105.8	12.82	37.5	15.5	2.312	8.08	-57.5	238.2	6
11/8/2019	3:45:40	7.05	0.279	183	5451.45	0.181	0.13	105.9	12.83	37.5	15.501	2.315	8.08	-57.4	238.2	6
11/8/2019	4:00:40	7.02	0.279	183	5462.24	0.181	0.13	105.7	12.82	38.7	15.506	2.324	8.08	-57.5	238.2	6
11/8/2019	4:15:40	6.97	0.278	183	5476.97	0.181	0.13	105.6	12.82	37.5	15.506	2.326	8.08	-57.4	238.3	5.9
11/8/2019	4:30:40	7.02	0.279	183	5465.43	0.181	0.13	105.7	12.82	38.7	15.507	2.328	8.08	-57.7	238	6
11/8/2019	4:45:40	6.99	0.279	183	5470.68	0.181	0.13	105.7	12.83	37.5	15.509	2.332	8.08	-57.7	238	6
11/8/2019	5:00:40	6.98	0.279	183	5464.41	0.181	0.13	105.7	12.83	37.5	15.51	2.334	8.08	-57.6	238	6
11/8/2019	5:15:40	6.98	0.278	183	5476.16	0.181	0.13	105.3	12.78	38.7	15.51	2.336	8.08	-57.7	238.1	6
11/8/2019	5:30:40	6.97	0.279	183	5464.29	0.181	0.13	105.5	12.81	37.5	15.51	2.334	8.08	-57.7	238.2	6
11/8/2019	5:45:40	6.94	0.279	183	5473.99	0.181	0.13	105.6	12.83	37.5	15.512	2.339	8.08	-57.7	238.2	6
11/8/2019	6:00:40	6.91	0.279	183	5476.05	0.181	0.13	105.6	12.84	37.5	15.514	2.343	8.08	-57.6	238.2	6
11/8/2019	6:15:40	6.87	0.279	182	5481.66	0.181	0.13	105.4	12.82	37.5	15.516	2.349	8.09	-57.8	238.2	6
11/8/2019	6:30:40	6.88	0.279	182	5479.48	0.181	0.13	105.5	12.83	37.5	15.519	2.355	8.08	-57.7	238.2	6
11/8/2019	6:45:40	6.9	0.279	182	5482.81	0.181	0.13	105.5	12.83	37.5	15.522	2.363	8.09	-57.9	238.1	5.9
11/8/2019	7:00:40	6.86	0.279	183	5476.16	0.182	0.13	105.6	12.85	38.7	15.526	2.372	8.09	-57.9	238.2	6
11/8/2019	7:15:40	6.86	0.279	182	5485.45	0.181	0.13	105.4	12.83	37.5	15.529	2.378	8.09	-57.9	238.1	6
11/8/2019	7:30:40	6.84	0.279	182	5483.95	0.181	0.13	105.3	12.82	37.5	15.533	2.389	8.09	-58	238.1	6
11/8/2019	7:45:40	6.83	0.279	182	5481.89	0.182	0.13	105.3	12.83	37.5	15.536	2.396	8.09	-57.9	238.2	6
11/8/2019	8:00:40	6.8	0.279	182	5489.81	0.181	0.13	105.2	12.82	38.7	15.539	2.401	8.09	-57.8	238.3	5.9
11/8/2019	8:15:40	6.78	0.279	182	5492.11	0.182	0.13	105.6	12.88	37.5	15.542	2.408	8.09	-57.9	238.2	5.9
11/8/2019	8:30:40	6.78	0.28	182	5485.33	0.182	0.13	105.6	12.88	37.5	15.543	2.412	8.09	-57.9	238.3	6
11/8/2019	8:45:40	6.74	0.279	182	5495.91	0.182	0.13	105.2	12.85	37.5	15.547	2.421	8.09	-57.9	238.2	6
11/8/2019	9:00:40	6.76	0.279	182	5498.33	0.181	0.13	105.1	12.83	37.5	15.55	2.427	8.09	-58	237.8	5.9
11/8/2019	9:15:40	6.73	0.28	182	5491.54	0.182	0.13	105.4	12.87	37.5	15.546	2.418	8.09	-57.9	237.9	5.9
11/8/2019	9:30:40	6.76	0.28	182	5486.02	0.182	0.13	105.2	12.84	37.5	15.554	2.436	8.09	-58	237.4	5.9
11/8/2019	9:45:40	6.73	0.28	182	5487.51	0.182	0.13	105.5	12.89	37.5	15.556	2.442	8.09	-58	237.4	6
11/8/2019	10:00:40	6.73	0.28	183	5478.11	0.182	0.13	105.3	12.86	37.5	15.559	2.449	8.09	-58.1	237.3	6
11/8/2019	10:15:40	6.69	0.281	183	5473.65	0.183	0.13	105.4	12.89	37.5	15.562	2.456	8.09	-58.1	237.1	5.9
11/8/2019	10:30:40	6.67	0.28	182	5490.73	0.182	0.13	105.6	12.91	37.5	15.564	2.459	8.09	-58	237.2	5.9
11/8/2019	10:45:40	6.68	0.28	182	5492.92	0.182	0.13	105.6	12.91	37.5	15.563	2.457	8.1	-58.2	237	6
11/8/2019	11:00:40	6.7	0.28	182	5497.29	0.182	0.13	105.3	12.86	37.5	15.566	2.463	8.09	-58.2	236.6	6
11/8/2019	11:15:40	6.71	0.28	182	5484.53	0.182	0.13	105.2	12.86	38.7	15.568	2.468	8.09	-58	236.8	5.9
11/8/2019	11:30:40	6.64	0.28	182	5491.88	0.182	0.13	105.5	12.91	37.5	15.568	2.47	8.09	-58	237.1	5.9
11/8/2019	11:45:40	6.66	0.28	182	5490.62	0.182	0.13	105.3	12.89	37.5	15.569	2.471	8.09	-58	236.9	5.9
11/8/2019	12:00:40	6.59	0.281	182	5493.38	0.182	0.13	105.5	12.92	37.5	15.571	2.475	8.09	-57.8	237.4	5.9
11/8/2019	12:15:40	6.56	0.282	182	5481.66	0.183	0.13	105.4	12.93	37.5	15.571	2.475	8.09	-57.9	237.2	5.9
11/8/2019	12:30:40	6.61	0.281	182	5482	0.183	0.13	105.3	12.9	37.5	15.572	2.477	8.1	-58.2	236.6	5.9
11/8/2019	12:45:40	6.67	0.282	183	5462.36	0.183	0.13	105.3	12.88	37.5	15.571	2.475	8.09	-58	236.4	6
11/8/2019	13:00:40	6.74	0.281	183	5455.42	0.183	0.13	105.4	12.87	37.5	15.57	2.473	8.1	-58.2	235.8	5.9
11/8/2019	13:15:40	6.75	0.281	183	5455.99	0.183	0.13	105.1	12.83	37.5	15.57	2.474	8.09	-58	236	5.9
11/8/2019	13:30:40	6.72	0.281	183	5460.42	0.183	0.13	105.1	12.84	37.5	15.569	2.47	8.09	-57.9	236.1	5.9
11/8/2019	13:45:40	6.77	0.281	183	5452.36	0.183	0.13	105.5	12.88	37.5	15.567	2.467	8.09	-58	236	5.9
11/8/2019	14:00:40	6.79	0.282	184	5437.09	0.183	0.13	105.5	12.87	37.5	15.567	2.466	8.09	-57.9	235.8	5.9
11/8/2019	14:15:40	6.8	0.282	184	5435.4	0.183	0.13	105.6	12.88	37.5	15.566	2.464	8.09	-58.1	235.7	5.9
11/8/2019	14:30:40	6.79	0.282	184	5443.08	0.183	0.13	105.8	12.9	37.5	15.567	2.466	8.09	-58	235.5	5.9
11/8/2019	14:45:40	6.82	0.282	184	5440.93	0.183	0.13	105.5	12.86	37.5	15.566	2.463	8.09	-58.1	235.7	5.9
11/8/2019	15:00:40	6.8	0.281	183	5451.34	0.183	0.13	105.4	12.85	38.7	15.565	2.462	8.09	-58	236	5.9
11/8/2019	15:15:40	6.79	0.281	184	5448.39	0.183	0.13	105.5	12.87	37.5	15.566	2.465	8.09	-58	236.1	5.9
11/8/2019	15:30:40	6.79	0.281	183	5455.2	0.183	0.13	105.4	12.85	37.5	15.565	2.461	8.09	-57.9	236.2	5.9
11/8/2019	15:45:40	6.79	0.281	183	5457.69	0.183	0.13	105.5	12.87	37.5	15.566	2.463	8.09	-57.9	236.4	5.9
11/8/2019	16:00:40	6.79	0.281	183	5465.32	0.182	0.13	105.4	12.85	37.5	15.569	2.47	8.09	-57.7	236.5	5.9
11/8/2019	16:15:40	6.79	0.281	183	5459.06	0.183	0.13	105.2	12.82	37.5	15.569	2.472	8.09	-57.7	236.6	5.9
11/8/2019	16:30:40	6.77	0.28	183	5473.76	0.182	0.13	105.2	12.84	38.7	15.57	2.472	8.08	-57.7	236.9	5.9
11/8/2019	16:45:40	6.74	0.281	183	5473.65	0.182	0.13	105.1	12.83	37.5	15.568	2.469	8.08	-57.6	237	5.9
11/8/2019	17:00:40	6.72	0.281	183	5473.19	0.182	0.13	105.1	12.83	36.9	15.569	2.47	8.08	-57.7	237.1	5.9
11/8/2019	17:15:40	6.7	0.281	183	5470.34	0.183	0.13	105.3	12.87	37.5	15.57	2.473	8.08	-57.7	237.2	5.9
11/8/2019	17:30:40	6.64	0.281	183	5471.93	0.183	0.13	105.4	12.9	37.5	15.572	2.477	8.09	-57.7	237.3	5.9
11/8/2019	17:45:40	6.58	0.282	183	5471.14	0.183	0.13	105.3	12.91	36.9	15.573	2.48	8.09	-57.8	237.5	5.9
11/8/2019	18:00:40	6.61	0.281	183	5478.57	0.183	0.13	105.1	12.87	37.5	15.575	2.485	8.09	-57.7	237.4	5.9
11/8/2019	18:15:40	6.6	0.281	182	5488.66	0.183	0.13	105.2	12.89	37.5	15.577	2.49	8.08	-57.6	237.6	5.9
11/8/2019	18:30:40	6.61	0.281	182	5487.28	0.183	0.13	105	12.87	37.5	15.579	2.495	8.08	-57.6	237.8	5.9
11/8/2019	18:45:40	6.59	0.282	183	5476.74	0.183	0.13	104.9	12.85	38.7	15.582	2.5	8.08	-57.6	237.7	5.9
11/8/2019	19:00:40	6.57	0.281	182	5492.57	0.183	0.13	105.1	12.89	37.5	15.585	2.507	8.08	-57.6	237.9	5.9
11/8/2019	19:15:40	6.58	0.281	182	5493.38	0.183	0.13	105.2	12.9	37.5	15.586	2.511	8.08	-57.6	237.9	5.9
11/8/2019	19:30:40	6.55	0.281	182	5492.57	0.183	0.13	105	12.89	37.5	15.588	2.514	8.08	-57.6	238	5.9
11/8/2019	19:45:40	6.51	0.282	182	5488.55	0.183	0.13	104.9	12.88	38.7	15.588	2.516	8.08	-57.6	238.2	5.9
11/8/2019	20:00:40	6.55	0.281	182	5498.33	0.183	0.13	105.1	12.89	37.5	15.59	2.519	8.09	-57.7	238.2	5.9
11/8/2019	20:15:40	6.53	0.281	182	5498.68	0.183	0.13	105.2	12.92	37.5	15.592	2.524	8.08	-57.6	238.2	5.9
11/8/2019	20:30:40	6.52	0.281	182	5492.34	0.183	0.13	105.2	12.91	37.5	15.591	2.521	8.08	-57.6	238.2	5.9
11/8/2019	20:45:40	6.52	0.281	182	5500.99	0.183	0.13	105.2	12.91	36.9	15.592	2.525	8.09	-57.7	238.2	5.9
11/8/2019	21:00:40	6.51	0.281	182	5500.41	0.183	0.13	105.1	12.9	37.5	15.592	2.525	8.09	-57.7	238.3	5.9
11/8/2019	21:15:40	6.48	0.281	182	5507.23	0.183	0.13	105	12.91	37.5	15.593	2.527	8.09	-57.8	238.3	5.9
11/8/2019	21:30:40	6.48	0.281	182	5508.85	0.183	0.13	105.4	12.95	37.5	15.594	2.53	8.09	-57.7	238.3	5.9
11/8/2019	21:45:40	6.44	0.281	181	5512.9	0.183	0.13	105.2	12.94	37.5	15.595	2.531	8.09	-57.8	238.3	5.9
11/8/2019	22:00:40	6.42	0.281	181	5516.73	0.183	0.13	105.1	12.94	37.5	15.594	2.528	8.09	-57.7	238.4	5.9
11/8/2019	22:15:40	6.33	0.281	181	5531.05	0.183	0.13	105.3	12.99	37.5	15.593	2.526	8.09	-57.7	238.5	5.9
11/8/2019	22:30:40	6.34	0.282	182	5505.61	0.183	0.13	105.2	12.98	36.9	15.593	2.526	8.09	-58	238.4	5.9
11/8/2019	22:45:40	6.36	0.282	182	5500.99	0.183	0.13	105.6	13.01	38.7	15.592	2.525	8.09	-57.9	238.5	5.9
11/8/2019	23:00:40	6.32	0.282	181	5513.13	0.183	0.13	105.4	13	37.5	15.592	2.525	8.09	-58	238.6	5.9
11/8/2019	23:15:40	6.27	0.282	181	5513.71	0.184	0.13	105.5	13.03	37.5	15.59	2.519	8.09	-57.8	238.7	5.9
11/8/2019	23:30:40	6.24	0.282	181	5520.56	0.183	0.13	105.5	13.04	37.5	15.589	2.517	8.09	-57.9	238.6	5.9
11/8/2019	23:45:40	6.2	0.283	181	5512.32	0.184	0.14	105.4	13.04	37.5	15.59	2.518	8.09	-58	238.6	5.9
11/9/2019	0:00:40	6.22	0.285	183	5477.54	0.185	0.14	105.5	13.05	37.5	15.59	2.519	8.1	-58.2	238.6	5.9
11/9/2019	0:15:40	6.17	0.285	183	5473.42	0.185	0.14	105.7	13.09	37.5	15.589	2.517	8.09	-58	238.8	5.9
11/9/2019	0:30:40	6.14	0.285	182	5479.94	0.185	0.14	105.8	13.11	36.9	15.587	2.512	8.1	-58.1	238.6	5.9
11/9/2019	0:45:40	6.1	0.286	183	5472.62	0.186	0.14	105.8	13.12	37.5	15.589	2.517	8.09	-58	238.9	5.9
11/9/2019	1:00:40	6.08	0.286	183	5466.23	0.186	0.14	105.8	13.13	37.5	15.59	2.521	8.1	-58.3	238.6	5.9
11/9/2019	1:15:40	6.09	0.287	183	5461.67	0.186	0.14	105.9	13.14	37.5	15.589	2.517	8.1	-58.3	238.6	5.9
11/9/2019	1:30:40	6.08	0.286	183	5466.46	0.186	0.14	105.8	13.13	37.5	15.587	2.514	8.1	-58.2	238.8	5.9
11/9/2019	1:45:40	5.99	0.287	182	5479.94	0.186	0.14	105.6	13.13	36.9	15.584	2.507	8.1	-58.1	238.9	5.9
11/9/2019	2:00:40	5.99	0.288	183	5458.38	0.187	0.14	105.7	13.15	37.5	15.584	2.505	8.1	-58.4	238.5	5.9
11/9/2019	2:15:40	5.98	0.287	183	5471.25	0.187	0.14	105.5	13.12	38.7	15.583	2.504	8.09	-58	238.9	5.9
11/9/2019	2:30:40	6	0.287	183	5462.24	0.187	0.14	106	13.19	37.5	15.582	2.5	8.1	-58.3	238.8	5.9
11/9/2019	2:45:40	5.9	0.288	183	5466.57	0.187	0.14	105.5	13.16	37.5	15.582	2.501	8.1	-58.2	238.9	5.9
11/9/2019	3:00:40	5.93	0.288	183	5463.95	0.187	0.14	105.8	13.18	37.5	15.579	2.494	8.1	-58.4	238.9	5.9
11/9/2019	3:15:40	5.89	0.288	183	5471.02	0.187	0.14	105.8	13.2	37.5	15.578	2.491	8.1	-58.4	238.8	5.9
11/9/2019	3:30:40	5.87	0.288	183	5472.39	0.187	0.14	105.9	13.22	36.9	15.576	2.486	8.1	-58.5	238.9	5.9
11/9/2019	3:45:40	5.85	0.288	182	5480.4	0.187	0.14	105.9	13.22	36.9	15.576	2.488	8.1	-58.5	239	5.9
11/9/2019	4:00:40	5.79	0.288	182	5480.97	0.187	0.14	105.8	13.23	37.5	15.574	2.484	8.1	-58.3	239.3	5.9
11/9/2019	4:15:40	5.8	0.288	182	5483.5	0.187	0.14	105.9	13.23	37.5	15.573	2.481	8.1	-58.5	239.1	5.9
11/9/2019	4:30:40	5.86	0.287	182	5485.68	0.187	0.14	105.9	13.21	37.5	15.571	2.476	8.11	-58.7	238.8	5.9
11/9/2019	4:45:40	5.8	0.288	182	5489.01	0.187	0.14	105.8	13.22	37.5	15.571	2.476	8.11	-58.6	238.9	5.9
11/9/2019	5:00:40	5.75	0.287	182	5502.37	0.187	0.14	105.7	13.23	36.9	15.572	2.478	8.1	-58.5	238.8	5.9
11/9/2019	5:15:40	5.71	0.287	182	5508.27	0.187	0.14	105.6	13.24	36.9	15.571	2.476	8.1	-58.4	239.1	5.9
11/9/2019	5:30:40	5.64	0.288	182	5508.15	0.187	0.14	105.7	13.26	37.5	15.568	2.468	8.1	-58.3	239.4	5.9
11/9/2019	5:45:40	5.66	0.289	182	5490.96	0.188	0.14	105.9	13.29	36.9	15.567	2.466	8.11	-58.7	239.1	5.9
11/9/2019	6:00:40	5.59	0.289	182	5497.99	0.188	0.14	105.8	13.29	37.5	15.566	2.464	8.11	-58.5	239.4	5.9
11/9/2019	6:15:40	5.6	0.289	182	5498.45	0.188	0.14	106.2	13.35	37.5	15.565	2.461	8.11	-58.8	238.9	5.9
11/9/2019	6:30:40	5.57	0.289	182	5495.91	0.188	0.14	106.1	13.35	37.5	15.565	2.461	8.11	-58.8	238.9	5.9
11/9/2019	6:45:40	5.57	0.289	182	5494.76	0.188	0.14	106.4	13.38	37.5	15.565	2.461	8.11	-58.9	239	5.9
11/9/2019	7:00:40	5.54	0.29	182	5486.94	0.189	0.14	106.2	13.36	37.5	15.564	2.46	8.11	-58.8	239.2	5.9
11/9/2019	7:15:40	5.56	0.29	182	5489.12	0.188	0.14	106.4	13.38	37.5	15.561	2.452	8.11	-58.7	239.3	5.9
11/9/2019	7:30:40	5.52	0.29	182	5495.8	0.188	0.14	106.4	13.39	37.5	15.56	2.451	8.11	-58.8	239.3	5.9
11/9/2019	7:45:40	5.51	0.29	182	5486.94	0.189	0.14	106.5	13.42	37.5	15.561	2.452	8.11	-58.8	239.4	5.9
11/9/2019	8:00:40	5.51	0.29	182	5496.03	0.188	0.14	106.6	13.43	37.5	15.562	2.455	8.11	-59	239.2	5.9
11/9/2019	8:15:40	5.46	0.29	182	5500.87	0.189	0.14	106.3	13.41	37.5	15.562	2.454	8.11	-58.8	239.5	5.9
11/9/2019	8:30:40	5.43	0.29	182	5503.41	0.189	0.14	106.4	13.43	37.5	15.563	2.457	8.11	-58.8	239.3	5.9
11/9/2019	8:45:40	5.41	0.29	181	5511.86	0.188	0.14	106.1	13.4	36.9	15.562	2.455	8.11	-59	238.7	5.9
11/9/2019	9:00:40	5.38	0.29	181	5513.02	0.189	0.14	106.2	13.42	37.5	15.559	2.449	8.12	-59.1	238	5.9
11/9/2019	9:15:40	5.38	0.29	182	5509.08	0.189	0.14	106.4	13.45	36.9	15.556	2.442	8.11	-59	237.4	5.9
11/9/2019	9:30:40	5.35	0.291	182	5508.27	0.189	0.14	106.3	13.44	36.9	15.555	2.439	8.11	-59	236.6	5.9
11/9/2019	9:45:40	5.33	0.291	182	5504.8	0.189	0.14	106.4	13.47	36.9	15.554	2.436	8.12	-59	235.9	5.9
11/9/2019	10:00:40	5.33	0.291	182	5501.68	0.189	0.14	106.8	13.51	37.5	15.55	2.428	8.12	-59.2	235.2	5.9
11/9/2019	10:15:40	5.33	0.292	182	5492.23	0.19	0.14	106.7	13.51	37.5	15.548	2.422	8.12	-59.1	234.9	5.9
11/9/2019	10:30:40	5.33	0.292	182	5490.96	0.19	0.14	107	13.54	36.9	15.548	2.422	8.12	-59.3	234.5	5.9
11/9/2019	10:45:40	5.32	0.292	182	5481.55	0.19	0.14	107.3	13.58	37.5	15.547	2.42	8.12	-59.3	234.6	5.9
11/9/2019	11:00:40	5.35	0.291	182	5501.56	0.189	0.14	106.9	13.52	37.5	15.543	2.412	8.12	-59.3	234.9	5.9
11/9/2019	11:15:40	5.36	0.292	182	5487.74	0.19	0.14	107.1	13.54	36.9	15.543	2.411	8.12	-59.3	234.6	5.9
11/9/2019	11:30:40	5.35	0.292	182	5488.66	0.19	0.14	106.9	13.52	37.5	15.538	2.399	8.12	-59.3	234.1	5.9
11/9/2019	11:45:40	5.37	0.291	182	5490.5	0.189	0.14	107	13.52	36.9	15.533	2.387	8.12	-59.3	233.9	5.9
11/9/2019	12:00:40	5.41	0.291	182	5482.58	0.189	0.14	107	13.51	36.9	15.531	2.383	8.12	-59.4	234.1	5.9
11/9/2019	12:15:40	5.37	0.292	182	5485.9	0.19	0.14	107	13.53	36.9	15.528	2.376	8.12	-59.3	234.4	5.9
11/9/2019	12:30:40	5.41	0.292	183	5475.48	0.19	0.14	107.2	13.53	37.5	15.523	2.365	8.12	-59.5	234.1	5.9
11/9/2019	12:45:40	5.38	0.292	183	5468.85	0.19	0.14	107.3	13.56	37.5	15.515	2.347	8.13	-59.6	233.4	5.9
11/9/2019	13:00:40	5.35	0.293	183	5469.42	0.19	0.14	107.7	13.62	37.5	15.515	2.346	8.13	-59.6	233.1	5.9
11/9/2019	13:15:40	5.4	0.292	183	5466.57	0.19	0.14	107.7	13.6	37.5	15.509	2.332	8.13	-59.7	232.6	5.9
11/9/2019	13:30:40	5.37	0.293	183	5466.23	0.19	0.14	107.6	13.6	36.9	15.505	2.323	8.13	-59.6	232.7	5.9
